query_id,query,used,passage_id,rank,score,username,rel,query_cleaned
59357,calories burned on elliptical vs walking,Q0,msmarco_passage_26_845821827,5,17.689699,Anserini,1,calories burned on elliptical vs walking
59357,calories burned on elliptical vs walking,Q0,msmarco_passage_14_447927410,6,17.573299,Anserini,1,calories burned on elliptical vs walking
59357,calories burned on elliptical vs walking,Q0,msmarco_passage_23_158124296,7,17.359301,Anserini,1,calories burned on elliptical vs walking
59357,calories burned on elliptical vs walking,Q0,msmarco_passage_04_675668686,8,17.1719,Anserini,1,calories burned on elliptical vs walking
59357,calories burned on elliptical vs walking,Q0,msmarco_passage_40_253987297,9,17.171898,Anserini,1,calories burned on elliptical vs walking
59357,calories burned on elliptical vs walking,Q0,msmarco_passage_40_254943433,10,17.171898,Anserini,1,calories burned on elliptical vs walking
59357,calories burned on elliptical vs walking,Q0,msmarco_passage_55_848501299,91,14.629899,Anserini,0,calories burned on elliptical vs walking
59357,calories burned on elliptical vs walking,Q0,msmarco_passage_26_842909828,92,14.6153,Anserini,0,calories burned on elliptical vs walking
59357,calories burned on elliptical vs walking,Q0,msmarco_passage_02_78017442,93,14.5748,Anserini,0,calories burned on elliptical vs walking
59357,calories burned on elliptical vs walking,Q0,msmarco_passage_14_447919817,94,14.5198,Anserini,0,calories burned on elliptical vs walking
59357,calories burned on elliptical vs walking,Q0,msmarco_passage_07_682688115,95,14.4976,Anserini,0,calories burned on elliptical vs walking
59357,calories burned on elliptical vs walking,Q0,msmarco_passage_59_494176442,96,14.497499,Anserini,0,calories burned on elliptical vs walking
59357,calories burned on elliptical vs walking,Q0,msmarco_passage_24_152360248,97,14.4822,Anserini,0,calories burned on elliptical vs walking
59357,calories burned on elliptical vs walking,Q0,msmarco_passage_49_601222017,98,14.4806,Anserini,0,calories burned on elliptical vs walking
59357,calories burned on elliptical vs walking,Q0,msmarco_passage_03_630422597,99,14.4692,Anserini,0,calories burned on elliptical vs walking
59357,calories burned on elliptical vs walking,Q0,msmarco_passage_02_77504311,100,14.4465,Anserini,0,calories burned on elliptical vs walking
475460,pineapple spear calories,Q0,msmarco_passage_01_546199203,1,14.3537,Anserini,1,pineapple spear calories
475460,pineapple spear calories,Q0,msmarco_passage_46_115539882,2,13.1981,Anserini,1,pineapple spear calories
475460,pineapple spear calories,Q0,msmarco_passage_46_115539264,3,13.0451,Anserini,1,pineapple spear calories
475460,pineapple spear calories,Q0,msmarco_passage_40_541040301,4,12.4245,Anserini,1,pineapple spear calories
475460,pineapple spear calories,Q0,msmarco_passage_01_546201301,5,12.3685,Anserini,1,pineapple spear calories
475460,pineapple spear calories,Q0,msmarco_passage_41_267019040,6,11.7339,Anserini,1,pineapple spear calories
475460,pineapple spear calories,Q0,msmarco_passage_04_731367629,7,11.6237,Anserini,1,pineapple spear calories
475460,pineapple spear calories,Q0,msmarco_passage_40_542634490,8,11.623699,Anserini,1,pineapple spear calories
475460,pineapple spear calories,Q0,msmarco_passage_41_267019514,9,11.5645,Anserini,1,pineapple spear calories
475460,pineapple spear calories,Q0,msmarco_passage_01_546200989,10,11.5308,Anserini,1,pineapple spear calories
475460,pineapple spear calories,Q0,msmarco_passage_24_123759805,91,10.0803,Anserini,0,pineapple spear calories
475460,pineapple spear calories,Q0,msmarco_passage_24_132225314,92,10.080299,Anserini,0,pineapple spear calories
475460,pineapple spear calories,Q0,msmarco_passage_52_644497034,93,10.080298,Anserini,0,pineapple spear calories
475460,pineapple spear calories,Q0,msmarco_passage_38_157005508,94,10.0649,Anserini,0,pineapple spear calories
475460,pineapple spear calories,Q0,msmarco_passage_54_660187348,95,10.064899,Anserini,0,pineapple spear calories
475460,pineapple spear calories,Q0,msmarco_passage_09_625085896,96,10.0599,Anserini,0,pineapple spear calories
475460,pineapple spear calories,Q0,msmarco_passage_61_272933696,97,10.0567,Anserini,0,pineapple spear calories
475460,pineapple spear calories,Q0,msmarco_passage_07_714312222,98,10.0536,Anserini,0,pineapple spear calories
475460,pineapple spear calories,Q0,msmarco_passage_24_123760278,99,10.053599,Anserini,0,pineapple spear calories
475460,pineapple spear calories,Q0,msmarco_passage_24_132225787,100,10.053598,Anserini,0,pineapple spear calories
628463,what does a chero,Q0,msmarco_passage_18_344722810,1,11.4863,Anserini,1,what does a chero
628463,what does a chero,Q0,msmarco_passage_02_251186849,2,11.022,Anserini,1,what does a chero
628463,what does a chero,Q0,msmarco_passage_53_725237388,3,11.021999,Anserini,1,what does a chero
628463,what does a chero,Q0,msmarco_passage_01_129725539,4,10.3178,Anserini,1,what does a chero
628463,what does a chero,Q0,msmarco_passage_01_130357716,5,10.317799,Anserini,1,what does a chero
628463,what does a chero,Q0,msmarco_passage_18_602495776,6,10.317798,Anserini,1,what does a chero
628463,what does a chero,Q0,msmarco_passage_20_536489155,7,10.317797,Anserini,1,what does a chero
628463,what does a chero,Q0,msmarco_passage_06_546936376,8,10.0887,Anserini,1,what does a chero
628463,what does a chero,Q0,msmarco_passage_06_546937658,9,10.088699,Anserini,1,what does a chero
628463,what does a chero,Q0,msmarco_passage_13_471164177,10,10.088698,Anserini,1,what does a chero
628463,what does a chero,Q0,msmarco_passage_51_680950706,91,6.217986,Anserini,0,what does a chero
628463,what does a chero,Q0,msmarco_passage_51_680994000,92,6.217985,Anserini,0,what does a chero
628463,what does a chero,Q0,msmarco_passage_51_681007746,93,6.217984,Anserini,0,what does a chero
628463,what does a chero,Q0,msmarco_passage_51_681017630,94,6.217983,Anserini,0,what does a chero
628463,what does a chero,Q0,msmarco_passage_51_681030368,95,6.217982,Anserini,0,what does a chero
628463,what does a chero,Q0,msmarco_passage_51_681142744,96,6.217981,Anserini,0,what does a chero
628463,what does a chero,Q0,msmarco_passage_51_680695011,97,6.2113,Anserini,0,what does a chero
628463,what does a chero,Q0,msmarco_passage_51_680790801,98,6.211299,Anserini,0,what does a chero
628463,what does a chero,Q0,msmarco_passage_51_680965767,99,6.211298,Anserini,0,what does a chero
628463,what does a chero,Q0,msmarco_passage_51_680991854,100,6.211297,Anserini,0,what does a chero
945467,when do you start showing when pregnant,Q0,msmarco_passage_08_427172820,1,14.0185,Anserini,1,when do you start showing when pregnant
945467,when do you start showing when pregnant,Q0,msmarco_passage_04_79853843,2,13.7145,Anserini,1,when do you start showing when pregnant
945467,when do you start showing when pregnant,Q0,msmarco_passage_09_35994750,3,13.1053,Anserini,1,when do you start showing when pregnant
945467,when do you start showing when pregnant,Q0,msmarco_passage_10_192183140,4,13.0191,Anserini,1,when do you start showing when pregnant
945467,when do you start showing when pregnant,Q0,msmarco_passage_10_192181436,5,12.7531,Anserini,1,when do you start showing when pregnant
945467,when do you start showing when pregnant,Q0,msmarco_passage_66_26266604,6,12.7044,Anserini,1,when do you start showing when pregnant
945467,when do you start showing when pregnant,Q0,msmarco_passage_66_4289414,7,12.704399,Anserini,1,when do you start showing when pregnant
945467,when do you start showing when pregnant,Q0,msmarco_passage_66_26270001,8,12.6748,Anserini,1,when do you start showing when pregnant
945467,when do you start showing when pregnant,Q0,msmarco_passage_66_4292803,9,12.674799,Anserini,1,when do you start showing when pregnant
945467,when do you start showing when pregnant,Q0,msmarco_passage_12_712628984,10,12.6709,Anserini,1,when do you start showing when pregnant
945467,when do you start showing when pregnant,Q0,msmarco_passage_04_856217704,91,11.261997,Anserini,0,when do you start showing when pregnant
945467,when do you start showing when pregnant,Q0,msmarco_passage_41_391880650,92,11.261996,Anserini,0,when do you start showing when pregnant
945467,when do you start showing when pregnant,Q0,msmarco_passage_10_721384615,93,11.2448,Anserini,0,when do you start showing when pregnant
945467,when do you start showing when pregnant,Q0,msmarco_passage_08_427174572,94,11.238,Anserini,0,when do you start showing when pregnant
945467,when do you start showing when pregnant,Q0,msmarco_passage_27_596568291,95,11.2151,Anserini,0,when do you start showing when pregnant
945467,when do you start showing when pregnant,Q0,msmarco_passage_00_541236165,96,11.2134,Anserini,0,when do you start showing when pregnant
945467,when do you start showing when pregnant,Q0,msmarco_passage_04_610398026,97,11.2003,Anserini,0,when do you start showing when pregnant
945467,when do you start showing when pregnant,Q0,msmarco_passage_66_26270980,98,11.1924,Anserini,0,when do you start showing when pregnant
945467,when do you start showing when pregnant,Q0,msmarco_passage_66_4293780,99,11.192399,Anserini,0,when do you start showing when pregnant
945467,when do you start showing when pregnant,Q0,msmarco_passage_12_216224079,100,11.1867,Anserini,0,when do you start showing when pregnant
875303,what makes asparagus affect the smell of your urine,Q0,msmarco_passage_55_278913035,1,18.519899,Anserini,1,what makes asparagus affect the smell of your urine
875303,what makes asparagus affect the smell of your urine,Q0,msmarco_passage_55_292472468,2,18.519897,Anserini,1,what makes asparagus affect the smell of your urine
875303,what makes asparagus affect the smell of your urine,Q0,msmarco_passage_49_5855184,3,17.525801,Anserini,1,what makes asparagus affect the smell of your urine
875303,what makes asparagus affect the smell of your urine,Q0,msmarco_passage_33_27650857,4,17.405199,Anserini,1,what makes asparagus affect the smell of your urine
875303,what makes asparagus affect the smell of your urine,Q0,msmarco_passage_11_94456250,5,17.347601,Anserini,1,what makes asparagus affect the smell of your urine
875303,what makes asparagus affect the smell of your urine,Q0,msmarco_passage_49_5861800,6,17.0259,Anserini,1,what makes asparagus affect the smell of your urine
875303,what makes asparagus affect the smell of your urine,Q0,msmarco_passage_11_58522149,7,16.844601,Anserini,1,what makes asparagus affect the smell of your urine
875303,what makes asparagus affect the smell of your urine,Q0,msmarco_passage_60_678612629,8,16.8099,Anserini,1,what makes asparagus affect the smell of your urine
875303,what makes asparagus affect the smell of your urine,Q0,msmarco_passage_61_52398635,9,16.7584,Anserini,1,what makes asparagus affect the smell of your urine
875303,what makes asparagus affect the smell of your urine,Q0,msmarco_passage_48_547993117,10,16.7349,Anserini,1,what makes asparagus affect the smell of your urine
875303,what makes asparagus affect the smell of your urine,Q0,msmarco_passage_44_22271456,91,15.022,Anserini,0,what makes asparagus affect the smell of your urine
875303,what makes asparagus affect the smell of your urine,Q0,msmarco_passage_50_9201889,92,15.008,Anserini,0,what makes asparagus affect the smell of your urine
875303,what makes asparagus affect the smell of your urine,Q0,msmarco_passage_61_777667140,93,15.0033,Anserini,0,what makes asparagus affect the smell of your urine
875303,what makes asparagus affect the smell of your urine,Q0,msmarco_passage_03_461467341,94,14.9991,Anserini,0,what makes asparagus affect the smell of your urine
875303,what makes asparagus affect the smell of your urine,Q0,msmarco_passage_35_312686916,95,14.999099,Anserini,0,what makes asparagus affect the smell of your urine
875303,what makes asparagus affect the smell of your urine,Q0,msmarco_passage_22_636928655,96,14.934,Anserini,0,what makes asparagus affect the smell of your urine
875303,what makes asparagus affect the smell of your urine,Q0,msmarco_passage_05_391117730,97,14.9308,Anserini,0,what makes asparagus affect the smell of your urine
875303,what makes asparagus affect the smell of your urine,Q0,msmarco_passage_65_358584323,98,14.9273,Anserini,0,what makes asparagus affect the smell of your urine
875303,what makes asparagus affect the smell of your urine,Q0,msmarco_passage_52_627660537,99,14.8965,Anserini,0,what makes asparagus affect the smell of your urine
875303,what makes asparagus affect the smell of your urine,Q0,msmarco_passage_48_519791357,100,14.8817,Anserini,0,what makes asparagus affect the smell of your urine
14258,age to buy cigarettes uk#,Q0,msmarco_passage_04_180438623,1,16.057899,Anserini,1,age to buy cigarettes uk 
14258,age to buy cigarettes uk#,Q0,msmarco_passage_04_180435181,2,15.7676,Anserini,1,age to buy cigarettes uk 
14258,age to buy cigarettes uk#,Q0,msmarco_passage_04_180433861,3,14.8561,Anserini,1,age to buy cigarettes uk 
14258,age to buy cigarettes uk#,Q0,msmarco_passage_54_592563199,4,14.7528,Anserini,1,age to buy cigarettes uk 
14258,age to buy cigarettes uk#,Q0,msmarco_passage_04_180436309,5,14.2926,Anserini,1,age to buy cigarettes uk 
14258,age to buy cigarettes uk#,Q0,msmarco_passage_35_331998394,6,13.589,Anserini,1,age to buy cigarettes uk 
14258,age to buy cigarettes uk#,Q0,msmarco_passage_21_459215905,7,13.407,Anserini,1,age to buy cigarettes uk 
14258,age to buy cigarettes uk#,Q0,msmarco_passage_17_82395267,8,13.0846,Anserini,1,age to buy cigarettes uk 
14258,age to buy cigarettes uk#,Q0,msmarco_passage_09_213048002,9,12.8021,Anserini,1,age to buy cigarettes uk 
14258,age to buy cigarettes uk#,Q0,msmarco_passage_41_428410245,10,12.0593,Anserini,1,age to buy cigarettes uk 
14258,age to buy cigarettes uk#,Q0,msmarco_passage_17_66849445,91,10.1156,Anserini,0,age to buy cigarettes uk 
14258,age to buy cigarettes uk#,Q0,msmarco_passage_41_633085438,92,10.1096,Anserini,0,age to buy cigarettes uk 
14258,age to buy cigarettes uk#,Q0,msmarco_passage_08_479482276,93,10.0983,Anserini,0,age to buy cigarettes uk 
14258,age to buy cigarettes uk#,Q0,msmarco_passage_45_626666145,94,10.092,Anserini,0,age to buy cigarettes uk 
14258,age to buy cigarettes uk#,Q0,msmarco_passage_61_504049588,95,10.057,Anserini,0,age to buy cigarettes uk 
14258,age to buy cigarettes uk#,Q0,msmarco_passage_55_738700726,96,10.0458,Anserini,0,age to buy cigarettes uk 
14258,age to buy cigarettes uk#,Q0,msmarco_passage_09_729512827,97,10.0309,Anserini,0,age to buy cigarettes uk 
14258,age to buy cigarettes uk#,Q0,msmarco_passage_04_117299850,98,10.0262,Anserini,0,age to buy cigarettes uk 
14258,age to buy cigarettes uk#,Q0,msmarco_passage_56_96001826,99,10.0136,Anserini,0,age to buy cigarettes uk 
14258,age to buy cigarettes uk#,Q0,msmarco_passage_04_180436807,100,10.0068,Anserini,0,age to buy cigarettes uk 
928911,what years did roger staubach play football,Q0,msmarco_passage_04_203808419,1,26.0905,Anserini,1,what years did roger staubach play football
928911,what years did roger staubach play football,Q0,msmarco_passage_66_577043611,2,20.208599,Anserini,1,what years did roger staubach play football
928911,what years did roger staubach play football,Q0,msmarco_passage_04_97890772,3,19.8438,Anserini,1,what years did roger staubach play football
928911,what years did roger staubach play football,Q0,msmarco_passage_04_203808909,4,19.7295,Anserini,1,what years did roger staubach play football
928911,what years did roger staubach play football,Q0,msmarco_passage_41_208378073,5,19.4687,Anserini,1,what years did roger staubach play football
928911,what years did roger staubach play football,Q0,msmarco_passage_36_44151994,6,19.4482,Anserini,1,what years did roger staubach play football
928911,what years did roger staubach play football,Q0,msmarco_passage_10_242549191,7,19.334299,Anserini,1,what years did roger staubach play football
928911,what years did roger staubach play football,Q0,msmarco_passage_63_875552836,8,19.334297,Anserini,1,what years did roger staubach play football
928911,what years did roger staubach play football,Q0,msmarco_passage_49_64146464,9,19.2514,Anserini,1,what years did roger staubach play football
928911,what years did roger staubach play football,Q0,msmarco_passage_04_814373148,10,19.1996,Anserini,1,what years did roger staubach play football
928911,what years did roger staubach play football,Q0,msmarco_passage_22_274788250,91,14.1593,Anserini,0,what years did roger staubach play football
928911,what years did roger staubach play football,Q0,msmarco_passage_06_309508681,92,14.1568,Anserini,0,what years did roger staubach play football
928911,what years did roger staubach play football,Q0,msmarco_passage_65_602660677,93,14.1367,Anserini,0,what years did roger staubach play football
928911,what years did roger staubach play football,Q0,msmarco_passage_08_556705515,94,14.1333,Anserini,0,what years did roger staubach play football
928911,what years did roger staubach play football,Q0,msmarco_passage_17_652341221,95,14.1262,Anserini,0,what years did roger staubach play football
928911,what years did roger staubach play football,Q0,msmarco_passage_63_667651835,96,14.0715,Anserini,0,what years did roger staubach play football
928911,what years did roger staubach play football,Q0,msmarco_passage_46_833121349,97,14.0508,Anserini,0,what years did roger staubach play football
928911,what years did roger staubach play football,Q0,msmarco_passage_61_340907384,98,14.0496,Anserini,0,what years did roger staubach play football
928911,what years did roger staubach play football,Q0,msmarco_passage_17_649382316,99,13.9665,Anserini,0,what years did roger staubach play football
928911,what years did roger staubach play football,Q0,msmarco_passage_66_577044670,100,13.9379,Anserini,0,what years did roger staubach play football
944020,when do i bonds accrue interest,Q0,msmarco_passage_07_351170231,1,17.386499,Anserini,1,when do i bonds accrue interest
944020,when do i bonds accrue interest,Q0,msmarco_passage_51_49740886,2,17.386497,Anserini,1,when do i bonds accrue interest
944020,when do i bonds accrue interest,Q0,msmarco_passage_35_180638937,3,16.811399,Anserini,1,when do i bonds accrue interest
944020,when do i bonds accrue interest,Q0,msmarco_passage_31_310846305,4,16.7484,Anserini,1,when do i bonds accrue interest
944020,when do i bonds accrue interest,Q0,msmarco_passage_49_682971579,5,16.65,Anserini,1,when do i bonds accrue interest
944020,when do i bonds accrue interest,Q0,msmarco_passage_10_382386536,6,16.038799,Anserini,1,when do i bonds accrue interest
944020,when do i bonds accrue interest,Q0,msmarco_passage_64_653023274,7,16.038797,Anserini,1,when do i bonds accrue interest
944020,when do i bonds accrue interest,Q0,msmarco_passage_15_514276328,8,15.6836,Anserini,1,when do i bonds accrue interest
944020,when do i bonds accrue interest,Q0,msmarco_passage_51_64496031,9,15.6331,Anserini,1,when do i bonds accrue interest
944020,when do i bonds accrue interest,Q0,msmarco_passage_34_591641650,10,15.619,Anserini,1,when do i bonds accrue interest
944020,when do i bonds accrue interest,Q0,msmarco_passage_51_73530867,91,14.085099,Anserini,0,when do i bonds accrue interest
944020,when do i bonds accrue interest,Q0,msmarco_passage_00_427028834,92,14.0768,Anserini,0,when do i bonds accrue interest
944020,when do i bonds accrue interest,Q0,msmarco_passage_14_40291314,93,14.076799,Anserini,0,when do i bonds accrue interest
944020,when do i bonds accrue interest,Q0,msmarco_passage_08_264130091,94,14.0626,Anserini,0,when do i bonds accrue interest
944020,when do i bonds accrue interest,Q0,msmarco_passage_54_474329557,95,14.062599,Anserini,0,when do i bonds accrue interest
944020,when do i bonds accrue interest,Q0,msmarco_passage_51_85053954,96,14.0558,Anserini,0,when do i bonds accrue interest
944020,when do i bonds accrue interest,Q0,msmarco_passage_06_363919715,97,14.0494,Anserini,0,when do i bonds accrue interest
944020,when do i bonds accrue interest,Q0,msmarco_passage_46_343699671,98,14.049399,Anserini,0,when do i bonds accrue interest
944020,when do i bonds accrue interest,Q0,msmarco_passage_51_79622727,99,14.0204,Anserini,0,when do i bonds accrue interest
944020,when do i bonds accrue interest,Q0,msmarco_passage_35_213473256,100,13.9978,Anserini,0,when do i bonds accrue interest
698440,what is a rooftop,Q0,msmarco_passage_61_127930720,1,8.7227,Anserini,1,what is a rooftop
698440,what is a rooftop,Q0,msmarco_passage_51_590857703,2,8.5737,Anserini,1,what is a rooftop
698440,what is a rooftop,Q0,msmarco_passage_68_585650303,3,8.5015,Anserini,1,what is a rooftop
698440,what is a rooftop,Q0,msmarco_passage_63_629185808,4,8.4076,Anserini,1,what is a rooftop
698440,what is a rooftop,Q0,msmarco_passage_58_427074544,5,8.3845,Anserini,1,what is a rooftop
698440,what is a rooftop,Q0,msmarco_passage_63_629271423,6,8.2605,Anserini,1,what is a rooftop
698440,what is a rooftop,Q0,msmarco_passage_23_868237488,7,8.2113,Anserini,1,what is a rooftop
698440,what is a rooftop,Q0,msmarco_passage_23_868246802,8,8.211299,Anserini,1,what is a rooftop
698440,what is a rooftop,Q0,msmarco_passage_40_559803317,9,8.211298,Anserini,1,what is a rooftop
698440,what is a rooftop,Q0,msmarco_passage_64_248968023,10,8.1243,Anserini,1,what is a rooftop
698440,what is a rooftop,Q0,msmarco_passage_67_23993734,91,7.297797,Anserini,0,what is a rooftop
698440,what is a rooftop,Q0,msmarco_passage_63_629193226,92,7.2966,Anserini,0,what is a rooftop
698440,what is a rooftop,Q0,msmarco_passage_02_723218971,93,7.2688,Anserini,0,what is a rooftop
698440,what is a rooftop,Q0,msmarco_passage_31_73565077,94,7.268799,Anserini,0,what is a rooftop
698440,what is a rooftop,Q0,msmarco_passage_34_127395350,95,7.268798,Anserini,0,what is a rooftop
698440,what is a rooftop,Q0,msmarco_passage_68_562889808,96,7.268797,Anserini,0,what is a rooftop
698440,what is a rooftop,Q0,msmarco_passage_39_244240220,97,7.2582,Anserini,0,what is a rooftop
698440,what is a rooftop,Q0,msmarco_passage_63_214634051,98,7.2567,Anserini,0,what is a rooftop
698440,what is a rooftop,Q0,msmarco_passage_34_88179937,99,7.2436,Anserini,0,what is a rooftop
698440,what is a rooftop,Q0,msmarco_passage_63_629142334,100,7.243599,Anserini,0,what is a rooftop
728225,what is casual elegant?,Q0,msmarco_passage_43_528762762,1,11.4746,Anserini,1,what is casual elegant 
728225,what is casual elegant?,Q0,msmarco_passage_52_182412870,2,11.2297,Anserini,1,what is casual elegant 
728225,what is casual elegant?,Q0,msmarco_passage_46_820883195,3,10.8051,Anserini,1,what is casual elegant 
728225,what is casual elegant?,Q0,msmarco_passage_59_45679852,4,10.6538,Anserini,1,what is casual elegant 
728225,what is casual elegant?,Q0,msmarco_passage_33_534469634,5,10.5414,Anserini,1,what is casual elegant 
728225,what is casual elegant?,Q0,msmarco_passage_63_741092615,6,10.4098,Anserini,1,what is casual elegant 
728225,what is casual elegant?,Q0,msmarco_passage_29_294330189,7,10.3829,Anserini,1,what is casual elegant 
728225,what is casual elegant?,Q0,msmarco_passage_35_33735250,8,10.282,Anserini,1,what is casual elegant 
728225,what is casual elegant?,Q0,msmarco_passage_67_92895568,9,10.23,Anserini,1,what is casual elegant 
728225,what is casual elegant?,Q0,msmarco_passage_00_483743863,10,10.1831,Anserini,1,what is casual elegant 
728225,what is casual elegant?,Q0,msmarco_passage_31_239260979,91,8.8861,Anserini,0,what is casual elegant 
728225,what is casual elegant?,Q0,msmarco_passage_33_163672825,92,8.8859,Anserini,0,what is casual elegant 
728225,what is casual elegant?,Q0,msmarco_passage_38_685089971,93,8.885899,Anserini,0,what is casual elegant 
728225,what is casual elegant?,Q0,msmarco_passage_41_603185086,94,8.885898,Anserini,0,what is casual elegant 
728225,what is casual elegant?,Q0,msmarco_passage_14_406287846,95,8.8597,Anserini,0,what is casual elegant 
728225,what is casual elegant?,Q0,msmarco_passage_36_610895871,96,8.859699,Anserini,0,what is casual elegant 
728225,what is casual elegant?,Q0,msmarco_passage_38_13672748,97,8.859698,Anserini,0,what is casual elegant 
728225,what is casual elegant?,Q0,msmarco_passage_40_6675919,98,8.859697,Anserini,0,what is casual elegant 
728225,what is casual elegant?,Q0,msmarco_passage_58_804971802,99,8.859696,Anserini,0,what is casual elegant 
728225,what is casual elegant?,Q0,msmarco_passage_63_762899979,100,8.859695,Anserini,0,what is casual elegant 
689236,what is a literar device,Q0,msmarco_passage_47_774445463,1,10.0718,Anserini,1,what is a literar device
689236,what is a literar device,Q0,msmarco_passage_47_766701360,2,9.9053,Anserini,1,what is a literar device
689236,what is a literar device,Q0,msmarco_passage_07_622268185,3,9.0971,Anserini,1,what is a literar device
689236,what is a literar device,Q0,msmarco_passage_53_278949997,4,8.936,Anserini,1,what is a literar device
689236,what is a literar device,Q0,msmarco_passage_68_247293569,5,8.8318,Anserini,1,what is a literar device
689236,what is a literar device,Q0,msmarco_passage_18_509805267,6,8.7806,Anserini,1,what is a literar device
689236,what is a literar device,Q0,msmarco_passage_21_793397622,7,8.5816,Anserini,1,what is a literar device
689236,what is a literar device,Q0,msmarco_passage_53_278650808,8,8.581599,Anserini,1,what is a literar device
689236,what is a literar device,Q0,msmarco_passage_04_232318301,9,8.3914,Anserini,1,what is a literar device
689236,what is a literar device,Q0,msmarco_passage_26_815712774,10,8.391399,Anserini,1,what is a literar device
689236,what is a literar device,Q0,msmarco_passage_12_451808752,91,5.565,Anserini,0,what is a literar device
689236,what is a literar device,Q0,msmarco_passage_68_724475790,92,5.564999,Anserini,0,what is a literar device
689236,what is a literar device,Q0,msmarco_passage_45_153933369,93,5.5634,Anserini,0,what is a literar device
689236,what is a literar device,Q0,msmarco_passage_16_682934560,94,5.5515,Anserini,0,what is a literar device
689236,what is a literar device,Q0,msmarco_passage_43_511746815,95,5.551499,Anserini,0,what is a literar device
689236,what is a literar device,Q0,msmarco_passage_25_742427744,96,5.5497,Anserini,0,what is a literar device
689236,what is a literar device,Q0,msmarco_passage_30_393848641,97,5.549699,Anserini,0,what is a literar device
689236,what is a literar device,Q0,msmarco_passage_49_624488198,98,5.549698,Anserini,0,what is a literar device
689236,what is a literar device,Q0,msmarco_passage_11_367859019,99,5.549597,Anserini,0,what is a literar device
689236,what is a literar device,Q0,msmarco_passage_46_145082873,100,5.549596,Anserini,0,what is a literar device
126689,define sandbox security concept,Q0,msmarco_passage_32_555665867,1,14.9762,Anserini,1,define sandbox security concept
126689,define sandbox security concept,Q0,msmarco_passage_16_667585233,2,12.7463,Anserini,1,define sandbox security concept
126689,define sandbox security concept,Q0,msmarco_passage_15_62815814,3,12.2608,Anserini,1,define sandbox security concept
126689,define sandbox security concept,Q0,msmarco_passage_16_667465231,4,12.135,Anserini,1,define sandbox security concept
126689,define sandbox security concept,Q0,msmarco_passage_20_698199875,5,11.4272,Anserini,1,define sandbox security concept
126689,define sandbox security concept,Q0,msmarco_passage_49_648301258,6,11.4081,Anserini,1,define sandbox security concept
126689,define sandbox security concept,Q0,msmarco_passage_40_196349182,7,10.9125,Anserini,1,define sandbox security concept
126689,define sandbox security concept,Q0,msmarco_passage_66_736439870,8,10.8173,Anserini,1,define sandbox security concept
126689,define sandbox security concept,Q0,msmarco_passage_28_198087633,9,10.7356,Anserini,1,define sandbox security concept
126689,define sandbox security concept,Q0,msmarco_passage_31_476944530,10,10.7259,Anserini,1,define sandbox security concept
126689,define sandbox security concept,Q0,msmarco_passage_24_485007859,91,9.454897,Anserini,0,define sandbox security concept
126689,define sandbox security concept,Q0,msmarco_passage_36_260302794,92,9.4504,Anserini,0,define sandbox security concept
126689,define sandbox security concept,Q0,msmarco_passage_16_546795861,93,9.4495,Anserini,0,define sandbox security concept
126689,define sandbox security concept,Q0,msmarco_passage_36_373660116,94,9.4274,Anserini,0,define sandbox security concept
126689,define sandbox security concept,Q0,msmarco_passage_26_403942,95,9.422,Anserini,0,define sandbox security concept
126689,define sandbox security concept,Q0,msmarco_passage_36_337006777,96,9.4158,Anserini,0,define sandbox security concept
126689,define sandbox security concept,Q0,msmarco_passage_49_626388495,97,9.3999,Anserini,0,define sandbox security concept
126689,define sandbox security concept,Q0,msmarco_passage_57_752415280,98,9.399899,Anserini,0,define sandbox security concept
126689,define sandbox security concept,Q0,msmarco_passage_57_752422473,99,9.399899,Anserini,0,define sandbox security concept
126689,define sandbox security concept,Q0,msmarco_passage_00_574775402,100,9.385,Anserini,0,define sandbox security concept
985316,where is jeep compass made,Q0,msmarco_passage_54_397925077,1,13.9076,Anserini,1,where is jeep compass made
985316,where is jeep compass made,Q0,msmarco_passage_04_348071769,2,13.5465,Anserini,1,where is jeep compass made
985316,where is jeep compass made,Q0,msmarco_passage_38_449835649,3,13.546499,Anserini,1,where is jeep compass made
985316,where is jeep compass made,Q0,msmarco_passage_00_10917427,4,13.3868,Anserini,1,where is jeep compass made
985316,where is jeep compass made,Q0,msmarco_passage_05_541967848,5,13.3457,Anserini,1,where is jeep compass made
985316,where is jeep compass made,Q0,msmarco_passage_10_178318922,6,13.2057,Anserini,1,where is jeep compass made
985316,where is jeep compass made,Q0,msmarco_passage_04_761290603,7,13.1617,Anserini,1,where is jeep compass made
985316,where is jeep compass made,Q0,msmarco_passage_05_2677053,8,13.1476,Anserini,1,where is jeep compass made
985316,where is jeep compass made,Q0,msmarco_passage_35_598578169,9,13.0739,Anserini,1,where is jeep compass made
985316,where is jeep compass made,Q0,msmarco_passage_43_136211092,10,13.0601,Anserini,1,where is jeep compass made
985316,where is jeep compass made,Q0,msmarco_passage_60_734284353,91,11.724099,Anserini,0,where is jeep compass made
985316,where is jeep compass made,Q0,msmarco_passage_53_215793883,92,11.7004,Anserini,0,where is jeep compass made
985316,where is jeep compass made,Q0,msmarco_passage_54_409623486,93,11.700399,Anserini,0,where is jeep compass made
985316,where is jeep compass made,Q0,msmarco_passage_40_821350561,94,11.6638,Anserini,0,where is jeep compass made
